baseMean	log2FoldChange	lfcSE	pvalue	padj
Agbl5	449.72193337286	0.603556421079144	0.20350351219142	0.00160441948850052	0.00310650136505441
Lrrk2	276.4070927337	0.603744105088686	0.258078703164449	0.00985060840322113	0.0167213123610683
Pcm1	770.79558925889	0.603982154400909	0.187481233914158	0.00068445183379018	0.00139520743951
Pabpn1	283.343880123142	0.604173518149842	0.250654256365906	0.00816707491890559	0.0140385094717262
Wdr37	444.429984311233	0.604185695782593	0.198438102259029	0.00124060023055618	0.00243576254111537
Prcc	419.946566290691	0.604277741179756	0.208715116885035	0.00200330986223436	0.0038222939779625
Slc45a4	932.992156376096	0.604918233753398	0.143218751754977	1.32255432783387e-05	3.3709414557182e-05
Cep192	1132.03540287907	0.605019499152924	0.131975665850774	2.52134221233981e-06	6.96548432455061e-06
Arhgef2	2165.88435068807	0.605996950051077	0.0984279619047999	4.16585697915945e-10	1.62663721952611e-09
Wdr90	747.005261294558	0.606980295706499	0.160841418754194	8.72335297945601e-05	0.000201314292024176
Ccdc107	631.234921909813	0.607052278698763	0.175357541824357	0.000288467131012275	0.000618678813862886
Ago2	871.486434002504	0.607227515489431	0.159181087682204	7.4008178456101e-05	0.000172571592429566
Rnf38	1524.2576397297	0.607306406387059	0.117170308849899	1.21106135717604e-07	3.76699887580869e-07
Cat	3353.8752967869	0.607622258348726	0.081647236430004	5.57836454603794e-14	2.89339978872724e-13
Lrrc42	307.594800261042	0.608074740083035	0.244327119134618	0.00654700741346942	0.0114689276400043
Sin3a	1044.71791660235	0.608395525314413	0.153308519084417	3.93058415614601e-05	9.49938300375049e-05
Hectd1	1492.95494243147	0.608591167886438	0.12491452102423	6.08999613522779e-07	1.77898495799495e-06
Lrrfip1	3249.36758611564	0.609075931033076	0.0985639602974322	3.5846237882855e-10	1.40622181932041e-09
Rnf214	380.000730209754	0.609427264737418	0.228984900321633	0.00400927598629984	0.00727109652509084
Ubqln2	194.6033389935	0.609432856478715	0.28934433641762	0.0172772238010298	0.0280431408385856
Ip6k1	1690.20719081203	0.609909922283505	0.109620697516055	1.46181465406893e-08	4.96032595411e-08
Terf2	625.887208814344	0.610035765372506	0.173476748386608	0.000233853518673689	0.000507106898559836
Pnkd	225.069673285529	0.61017762380083	0.271565069650273	0.0122623894488868	0.0204163821024089
Sf3a2	1866.72231470729	0.611311614128201	0.103122791880827	1.69820148117714e-09	6.20089656786349e-09
Polr3d	302.143265458076	0.611657617004971	0.248954068612756	0.00707673197477042	0.0123176692300063
Tbc1d17	1168.07243855245	0.612324697209669	0.135474590118574	3.36747776859013e-06	9.17196448489493e-06
Smim8	258.381874226401	0.613227753381825	0.25415066055364	0.00793319814365164	0.0136714724507047
Bap1	3009.33165356659	0.613971483041522	0.0886778726042645	2.43838836896536e-12	1.12725128359784e-11
Clk1	747.661335256623	0.614507914955786	0.159574518928047	6.28781924706133e-05	0.000148161427102839
Tmem243	575.018259760128	0.615069798435757	0.177308991558857	0.000275825591010009	0.000592701557824919
P2rx7	486.296981325201	0.615672758451002	0.211852845991641	0.00188386384650703	0.00360894408388074
Rc3h2	331.484949184774	0.615935362852341	0.231025788108046	0.0038928189628059	0.00708027964395557
Tacc3	3365.11990829755	0.616047709568082	0.0796411006858785	5.70671380819842e-15	3.14963098351718e-14
Ccm2	1682.47180380068	0.616058019933943	0.113935618162429	3.49559816983946e-08	1.14639239686437e-07
Rab11b	1173.4218268977	0.616118222944943	0.132952260337095	1.93736839244051e-06	5.42204905832142e-06
Gpatch2l	532.820972302339	0.617242072434602	0.182437838944253	0.000375010617216241	0.000792484168652816
Map7	885.650693755681	0.617640109129534	0.1564771413932	4.20509650904697e-05	0.000101336591626436
Cep68	1470.0034777073	0.618203264803404	0.14364321247933	8.98468389351721e-06	2.33249985262407e-05
Sh3glb2	780.092014480421	0.618215778015188	0.157999511575361	4.84123946215838e-05	0.000115670960881062
Slc15a4	1103.02369905418	0.618589056569303	0.131670215598944	1.41332972179775e-06	3.98755233378437e-06
Birc6	968.869688585982	0.618711824609809	0.137724562268019	3.7760690594419e-06	1.02079463468497e-05
Abcf1	2976.87866232202	0.619396005925665	0.0832143767750497	5.38398822707324e-14	2.79545766885338e-13
Actn4	6923.45512803544	0.619769091587208	0.0588589267137759	3.47947229809298e-26	3.23488208673257e-25
Rcbtb1	734.177223571511	0.619790552428892	0.159491717661039	5.38319316291834e-05	0.00012795240730163
Hmgb3	475.129172301516	0.62058634288924	0.193801417754998	0.000703603269510477	0.00143108787291898
Map1lc3b	2730.96942565369	0.621651079640986	0.085699580305384	2.20974117520358e-13	1.10082904417705e-12
Trmt10a	177.370019219123	0.623965852978681	0.318136981057157	0.0231332544091555	0.0365647644189883
Srrm1	2566.15549899246	0.62406530385855	0.0887100331202404	1.08090230531298e-12	5.10465484205444e-12
Usf3	168.608872958683	0.624378019127802	0.309758907804923	0.0204712238607309	0.0327007440273334
Eng	623.270764952301	0.624420789710944	0.171701199571077	0.000143361408953104	0.000320780701471888
Snrnp35	276.765312978329	0.625973561042903	0.251132226379918	0.00619458446305134	0.0108932162307854
Hnrnpl	6432.39059596831	0.62599307118035	0.0680570455641587	1.98082130054555e-20	1.44343579659422e-19
Rassf5	3743.16400024811	0.626870461452099	0.0940839854489866	1.44358891322646e-11	6.3144483799897e-11
2700049A03Rik	571.888421716906	0.627215485740104	0.182031778373534	0.000291952582136367	0.000625621544284565
Rc3h1	378.249571210257	0.628576210591845	0.288317721312217	0.0137786338979023	0.0227678426665124
Slc38a1	5402.63970127169	0.628771618761795	0.0774282878076837	2.49672219413748e-16	1.49152141508699e-15
Ubxn6	963.236732599941	0.629560711993499	0.14019143633715	3.71184340673772e-06	1.00532001755181e-05
Cdca8	3168.15389299991	0.629838955063685	0.0871814074241172	2.69431601981521e-13	1.33169773652269e-12
Dcaf5	625.212672697078	0.630328007555387	0.18736549438292	0.000389346963113621	0.000821058525687189
1700017B05Rik	2448.25205736082	0.630824706763698	0.0919316613267128	3.62513484063957e-12	1.65537421495086e-11
Sec16a	1640.0241943833	0.630896006700013	0.134081949433255	1.3260328230137e-06	3.75070412302332e-06
Arl4a	380.000876508441	0.631897815433306	0.248946385279856	0.00537917549823765	0.0095442483576125
Nrp1	722.139802597054	0.63286873656963	0.193052122809809	0.000524707153756164	0.00108708569316726
Fam126a	717.654208129558	0.632966873443452	0.158916671239853	3.49368476482469e-05	8.50878565971561e-05
Sfmbt1	447.839116075245	0.633013542077938	0.199980243310651	0.000773964096941004	0.0015662671022031
Abca3	652.412255469974	0.633555262588842	0.181906127882715	0.000250675244317124	0.000541312430303831
Tacc2	256.512477617634	0.63431723045101	0.281870755834937	0.0114200466715171	0.019162709016908
Nbeal2	881.717861196069	0.634436985048916	0.145826823448244	7.0005042305085e-06	1.84158396332719e-05
Dcaf7	4086.91672364456	0.634747005476253	0.0874012598889761	2.01388388835006e-13	1.00724177800456e-12
Exoc4	1112.50406348538	0.635182554218909	0.174798577999183	0.000141268864219701	0.000316590530043617
Sympk	775.64886586572	0.635183666293414	0.155194499856492	2.18200357827861e-05	5.44852132356092e-05
Inpp5a	398.515307717334	0.635263903711039	0.218825104683596	0.00181236807441312	0.00348370121188927
Asf1b	2754.59489978089	0.635359896418283	0.0918809993324956	2.47046252648623e-12	1.14155531141349e-11
Atg16l2	378.696482883878	0.63598756900233	0.272141009334466	0.00912831808711597	0.0155950482593583
Depdc5	453.568627392471	0.636155070991174	0.217152203468714	0.00166365517947818	0.00321625108359506
St3gal3	260.744674663828	0.636356017522396	0.292945417702376	0.0137572167053766	0.0227436400847745
Osbpl9	1733.01537394633	0.63654739944242	0.118720660482752	4.29157275359462e-08	1.3947265466213e-07
Irf2bp2	5066.46019823524	0.636795779101168	0.209317907676339	0.00115575591948951	0.00228207448209547
Hyls1	218.444825860187	0.637167375537419	0.280115468229404	0.0106657630692743	0.0179838648506185
Dgkz	3898.63618811096	0.637768102266262	0.0881327156705283	2.42296431698804e-13	1.20170444815972e-12
Atxn2	886.821685748321	0.63810256574313	0.161875061151999	4.09477162162713e-05	9.8772399240685e-05
Dennd5a	1163.31791833643	0.638725156967569	0.128399571076685	3.37262568300493e-07	1.00738949713467e-06
Panx1	1562.29930182547	0.640368288609417	0.12165608346881	7.27493651582155e-08	2.31137484887924e-07
Spg11	481.983762152466	0.640643800843348	0.234886015187529	0.00305475229088892	0.00562914492367499
Mdc1	387.229936457674	0.640776036002771	0.223941192850742	0.0020353301212574	0.0038760500684112
Nsd1	1163.91945493283	0.641006226680916	0.142989188521722	3.74759613914784e-06	1.01371123410161e-05
Elk1	182.272733325384	0.641100490122844	0.331581720684445	0.0234685799950265	0.0370657184124552
Vars	13268.1015950473	0.641262748775023	0.0440746701350675	3.11161749717019e-48	5.23520553196681e-47
Gcc2	395.619530329859	0.641522197939772	0.240110145584427	0.00358939463292897	0.00655853626206914
Eif4ebp2	640.700435530817	0.6419508420035	0.169676244281695	7.73226428271802e-05	0.000179842509672818
Ube2e3	1533.55946945936	0.642106833942427	0.112245780657258	5.47633904697655e-09	1.91833663244455e-08
Ern1	809.940445186804	0.642141896670885	0.180164109438444	0.000181089189359727	0.000399130082543138
Ngly1	1141.69530891086	0.642677743535991	0.1381432334593	1.66912103477939e-06	4.68954607987363e-06
Fam189b	644.391193688482	0.643241602206027	0.174022180468675	0.000108704479742702	0.000247743949988002
Rnf187	8585.49068976183	0.643581124650555	0.052057546124214	2.17875584529126e-35	2.69748174555839e-34
Nr2c2	971.630035270652	0.643588705517173	0.169295100115061	7.16086423062958e-05	0.000167324808060016
2810402E24Rik	162.715757360783	0.644595098330715	0.336818483301408	0.02425166841216	0.0382126820290414
Il10rb	992.552455099132	0.644769160110035	0.13787716481269	1.47739057131446e-06	4.16363036289349e-06
Anapc15	212.53545294795	0.644880525007675	0.284697155050302	0.0107014430943199	0.0180379902165171
Ccdc69	484.376103382339	0.645100965094504	0.193251718051557	0.000412000192754322	0.000866111377258668
R3hdm4	3429.50859655831	0.645560674464334	0.101526399707116	1.04717642971457e-10	4.29350856739765e-10
Dexi	294.066880973331	0.645600301318365	0.248649946299587	0.00440979912929786	0.00795168288156447
Myadm	831.753802164336	0.64615321256829	0.165955547178482	4.90207466093968e-05	0.000116930434160829
Tlk2	368.40586900551	0.64769597616949	0.254208264509705	0.00502645068171999	0.00896576459652639
Atf6	1475.25799651418	0.64782701124399	0.120805284366298	4.15969429745911e-08	1.35492563444709e-07
Foxj3	581.284869797407	0.647841035897496	0.25384895153674	0.00496633439505635	0.00886638051964179
Lrp10	4965.95213157842	0.648520731449087	0.0689445686979949	2.65316083481922e-21	2.03026233054731e-20
mt-Nd6	841.073794430661	0.648848115315565	0.150739878213901	8.33252917794077e-06	2.17070836129084e-05
Arhgap11a	2160.90369693952	0.649225647515891	0.0976315917940687	1.49940170750777e-11	6.55573553503831e-11
Zfp746	1135.62074341098	0.64932825807664	0.137003365726169	1.07339547919533e-06	3.06189630323537e-06
Dnlz	608.777155762873	0.649770974996096	0.174744356604308	9.8098101306605e-05	0.000224638187904559
Csnk1g2	4743.2963801031	0.649824667636566	0.0754731915022123	3.75661330178452e-18	2.45679097049866e-17
Ddx59	280.628116458602	0.650098881298221	0.267306562988909	0.00685167486309719	0.0119569141593582
Lats1	294.559125418017	0.650295501634712	0.246410025443652	0.00385631296378004	0.00701894925934175
Cfap43	1570.76676666579	0.651426540513364	0.115256168135397	7.99632760763368e-09	2.76361418483307e-08
Phactr4	151.34132601219	0.65143539138046	0.348179770650001	0.0260580318607121	0.0407783920950708
Dvl2	1045.8438555019	0.652758046297564	0.144065437111459	2.90685323670909e-06	7.97801386698101e-06
Ciz1	987.060730227608	0.653539937547164	0.163139814179982	3.01752394367056e-05	7.40277660767086e-05
Kif18a	526.993797812316	0.653918110508643	0.198665590471444	0.000475063570192267	0.000991240302359765
Cltb	495.330479508381	0.654338458768198	0.192751994804443	0.000328595888469797	0.000699680829072177
Rnps1	1233.6827581034	0.655076985174896	0.125286182445744	8.49461187264372e-08	2.6828172501568e-07
Stk11ip	1090.55000040197	0.655401544030459	0.14268334049385	2.14758766143086e-06	5.99207875191035e-06
Smad4	2035.42648116305	0.655533835688163	0.110801513872077	1.64788526454292e-09	6.025902647338e-09
Srsf4	763.108862312862	0.655895164422476	0.162972933491482	2.77422728624823e-05	6.8335644774163e-05
Rprd2	338.935650143066	0.655946147678487	0.240226866917934	0.002908816075827	0.00538384727496502
Cdkal1	573.975924004873	0.655971957790139	0.188301400809475	0.000236424534107955	0.000512075318018476
Cbfa2t2	631.410657956369	0.656080279198379	0.177586883323844	0.000106069406355929	0.000242121738902618
Vasp	1594.09372824949	0.656187443739699	0.125135796203726	7.8055735610249e-08	2.47450677408018e-07
9530082P21Rik	208.904918412105	0.656288357830262	0.282181644413474	0.0088992784070933	0.0152321548550758
Rgl2	827.288509038354	0.656695736283505	0.152911489007886	8.54138926567126e-06	2.2231436213697e-05
L3mbtl3	657.703351989524	0.659041021600354	0.165547635684562	3.30582284266871e-05	8.06294351607339e-05
Pum1	2756.83644008523	0.659284525606348	0.0873291474831354	2.19024814925561e-14	1.1623655001684e-13
Osbpl1a	435.142163939618	0.659324835345912	0.227101272155319	0.00170275401292019	0.00328616525128489
Asxl2	778.355845210247	0.65965901106969	0.166487987745116	3.56960875961374e-05	8.68320470175893e-05
Rnf6	1333.20696503564	0.661035835300485	0.138682991776478	9.12961372142104e-07	2.61982480308887e-06
Nrf1	1627.98321702158	0.661336261955714	0.107969305315975	4.47643648979779e-10	1.74183501714989e-09
Clic1	8051.32484099353	0.661844683116411	0.0531659328961838	7.15639480081384e-36	9.01526835032523e-35
Limd1	2710.386063583	0.662607542864204	0.0853008064579118	3.96979765323828e-15	2.21771733643766e-14
Med30	835.246459242633	0.663626063111098	0.152790017859765	6.73745755672995e-06	1.77377474547347e-05
Zfp319	617.005412661095	0.664033980894988	0.171601242982238	5.16839831979995e-05	0.000123137395430127
Pld3	787.533846276381	0.664511663682132	0.177808612140683	8.77661406494215e-05	0.0002024507130842
Huwe1	1411.61289231362	0.664560533177985	0.128342293255475	1.0892015697907e-07	3.40160316713687e-07
Klhl6	3361.88973543388	0.664641392109997	0.0813571170577323	1.53612858876526e-16	9.24797127692731e-16
Diaph1	612.739806565262	0.664885757143835	0.172189926506687	5.33394574143327e-05	0.000126871619500034
Fbf1	418.475037843042	0.665545620561838	0.278783020695085	0.00739685197041165	0.0128063003191563
Tbc1d1	1380.85030597332	0.665592936735834	0.123551236471513	3.47646562803833e-08	1.14123194134757e-07
Cyp27a1	155.223300686774	0.666139986138227	0.342555757499122	0.021365402715057	0.0339568725062837
Ttc38	234.387100910531	0.666679968762567	0.349568120766568	0.0231253449528926	0.0365579963035688
Cd93	2762.44536923199	0.668834841318483	0.0851517278788031	1.96547663124772e-15	1.12227045267504e-14
Srrm2	5934.91111994702	0.669449437927615	0.0621564586877056	2.34207607209806e-27	2.25654327481876e-26
Acss2	247.792158831338	0.670148306314872	0.278392897044484	0.00693137653187589	0.0120797736669962
Wbp2	2770.12722362275	0.670546148206805	0.0845279724016338	1.04593101405657e-15	6.09300159518038e-15
Ptpn6	7079.10803486868	0.670626874153744	0.0575301269749232	1.04093023636837e-31	1.14650217728093e-30
Itgal	4356.85882895768	0.671087678745726	0.0720422816784315	5.96159940617452e-21	4.46035625949716e-20
Fbxo11	136.679306825434	0.672205880558589	0.349058149274166	0.0218753202453895	0.0346852544734165
Cdk1	2982.88033441462	0.672478851332106	0.0829647673251037	2.55245680434764e-16	1.52301122997131e-15
Csnk2a1	329.939559529974	0.672789365788181	0.25597946661363	0.00374458841686838	0.00682792872538439
Pcnx	349.300368802038	0.673374064359925	0.248166458229179	0.00292011387984657	0.0054027735783172
Rcan3	297.918806757141	0.673688584722365	0.249711240770665	0.0030537712621134	0.00562836627278326
Aes	7005.98088461378	0.674249330118499	0.057348297231841	3.16900680769565e-32	3.5407151450063e-31
Smim24	319.379609880722	0.67469466622623	0.242339169984712	0.00235691489462806	0.00444396413621358
Usp7	2833.71509407315	0.674966526058637	0.0860603809712555	2.12501433059183e-15	1.2099375380624e-14
Nek9	913.253660481187	0.675181531411478	0.177073760244739	6.31489153046099e-05	0.000148707837666368
Etnk1	1957.55005569138	0.676314916755998	0.100953038114516	1.00183841263088e-11	4.44780948127491e-11
Brca2	582.722017680823	0.67637611372341	0.178966513742728	7.2023879061162e-05	0.000168256062396474
E2f8	1331.69415441967	0.676755134257208	0.133010083818588	1.70262641347439e-07	5.20918913023525e-07
Atf7	389.869808734783	0.676883155170906	0.241880751290996	0.00224367161108717	0.00424792832923849
